"decimalLongitude","decimalLatitude"
-122.4301,42.273
-122.4301,42.273
-121.66,45.41
-121.5713,45.4179
-121.5713,45.4179
-121.5713,45.4179
-121.5713,45.4179
-121.5713,45.4179
-121.5713,45.4179
-121.6566,45.3986
-121.6566,45.3986
-121.6566,45.3986
-121.69563,45.37345
-121.587,45.4935
-121.7,45.37
-121.7,45.37
-121.7,45.37
-121.7,45.37
-121.7,45.37
-121.7,45.37
-121.7,45.37
-121.57,45.13
-121.6543,45.4018
-121.6543,45.4018
-121.6543,45.4018
-121.64634,45.37133
-121.6543,45.4018
-118.4153,44.0384
-118.4153,44.0384
-118.4153,44.0384
-118.55102,42.68322
-118.55102,42.68322
-118.55102,42.68322
-118.6222,42.7428
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-118.64769,42.7371
-119.753,44.5372
-119.53581,44.4682
-118.9711,44.4212
-122.9251,45.69872
-122.9251,45.69872
-122.9251,45.69872
-122.9251,45.69872
-122.9251,45.69872
-122.9251,45.69872
-122.16,43.17
-122.16,43.17
-122.16,43.17
-124.07248,43.86032
-122.13892,43.17873
-122.13892,43.17873
-122.13892,43.17873
-122.13892,43.17873
-122.15,43.16
-123.34173,43.2165
-123.34173,43.2165
-123.34173,43.2165
-121.80861,44.26
-121.74531,44.01567
-121.2755,43.7153
-121.7477,43.9154
-121.7477,43.9154
-121.7477,43.9154
-120.3289,42.6116
-121.31,44.05
-121.21,43.94
-121.21,43.94
-121.54921,44.29094
-124.42177,42.45086
-124.42177,42.45086
-124.42177,42.45086
-124.16639,42.41346
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.4084,42.42363
-124.42106,42.4286
-124.42106,42.4286
-120.83446,44.29984
-120.9062,44.34874
-120.33098,44.37026
-123.54114,43.36394
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.1409,43.39319
-124.15797,43.36642
-124.15797,43.36642
-124.21789,43.3665
-124.21789,43.3665
-124.21789,43.3665
-124.21789,43.3665
-123.19289,45.85872
-123.19289,45.85872
-123.92263,45.99316
-123.75763,46.1001
-123.91,46.0225
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.55038,45.85111
-123.59484,45.86566
-123.59484,45.86566
-123.59484,45.86566
-123.59484,45.86566
-123.59484,45.86566
-123.68241,45.96887
-123.68241,45.96887
-121.86923,45.30602
-121.86923,45.30602
-122.35897,45.35734
-121.74285,45.09622
-121.74285,45.09622
-121.74285,45.09622
-121.75479,45.30399
-121.75473,45.34756
-121.7373,45.2954
-121.75479,45.304
-122.63926,45.44623
-122.63926,45.44623
-121.75479,45.304
-121.75479,45.304
-121.72219,45.33418
-122.60675,45.35734
-123.27815,44.55484
-123.56097,44.48818
-123.56097,44.48818
-123.57871,44.63789
-123.57029,44.59691
-123.57029,44.59691
-123.57029,44.59691
-123.59679,44.38006
-123.59679,44.38006
-123.59679,44.38006
-123.55,44.5
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.26204,44.56456
-123.59649,44.3815
-123.59649,44.3815
-123.59649,44.38151
-123.59649,44.38151
-123.59649,44.38151
-123.55121,44.50428
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-123.27,44.57
-118.20216,44.7457
-118.20216,44.7457
-118.20216,44.7457
-118.44591,44.50434
-118.44591,44.50434
-118.0733,44.8303
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.0056,44.5482
-118.2281,44.9578
-118.2281,44.9578
-118.2281,44.9578
-118.2281,44.9578
-118.2281,44.9578
-118.2281,44.9578
-118.2281,44.9578
-117.19267,45.00821
-117.19267,45.00821
-118.23334,44.9581
-118.18095,44.35236
-118.18095,44.35236
-118.18095,44.35236
-118.18095,44.35236
-118.18095,44.35236
-117.41373,44.94882
-117.0203,45.2018
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-117.5169,45.0316
-118.29077,44.65932
-117.4148,44.9499
-117.4148,44.9499
-117.4148,44.9499
-117.4148,44.9499
-117.5766,45.0521
-117.5766,45.0521
-117.5766,45.0521
-117.5766,45.0521
-117.5766,45.0521
-117.5766,45.0521
-117.5766,45.0521
-117.32407,44.87099
-117.32407,44.87099
-117.32407,44.87099
-117.32407,44.87099
-117.1878,45.01266
-117.5745,45.0244
-117.5745,45.0244
-117.5745,45.0244
-117.4148,44.9499
-117.4148,44.9499
-117.4148,44.9499
-117.4148,44.9499
-105.60612,36.12929
-105.41695,36.55669
-105.41695,36.55669
-106.62655,35.86316
-106.79198,35.98363
-106.62169,35.08413
-114.22027,39.0055
-114.2974,38.9429
-114.83251,39.39521
-119.8128,39.5297
-119.9067,39.1983
-119.9067,39.1983
-119.9067,39.1983
-119.7037,39.18267
-119.7037,39.18267
-119.7037,39.18267
-117.67235,41.56795
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54735,41.76683
-117.54124,41.66739
-117.54124,41.66739
-115.5164,40.7826
-115.4617,41.8319
-115.4617,41.8319
-115.8194,41.5739
-115.8194,41.5739
-115.8194,41.5739
-115.8194,41.5739
-115.8194,41.5739
-115.47505,40.43409
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.0843,41.0266
-115.466,40.6705
-115.4044,40.6519
-115.45,40.66
-115.4676,40.6702
-115.4676,40.6702
-115.4676,40.6702
-115.4676,40.6702
-115.4311,41.8736
-115.76581,47.9901
-115.34432,47.59715
-115.34432,47.59715
-106.67781,46.26638
-114.05508,46.02603
-114.16037,46.24686
-114.16037,46.24686
-114.16037,46.24686
-114.29758,45.88991
-114.58,45.73
-114.13565,46.26575
-114.13565,46.26575
-114.13565,46.26575
-114.13565,46.26575
-114.13565,46.26575
-114.0249,46.18028
-114.0249,46.18028
-114.0249,46.18028
-114.0249,46.18028
-114.0249,46.18028
-114.0249,46.18028
-114.0249,46.18028
-110.70576,45.03188
-114.68663,46.64514
-114.68663,46.64514
-114.68663,46.64514
-114.68663,46.64514
-114.68663,46.64514
-114.68663,46.64514
-114.68663,46.64514
-113.99399,46.87214
-113.99399,46.87214
-113.99399,46.87214
-113.99399,46.87214
-113.99399,46.87214
-113.99399,46.87214
-114.09,46.78
-115.47387,47.37569
-115.47387,47.37569
-115.47387,47.37569
-115.47387,47.37569
-115.47387,47.37569
-114.79,47.12
-115.10263,47.29937
-115.10263,47.29937
-115.10263,47.29937
-115.10263,47.29937
-114.89179,47.19159
-110.90215,46.54827
-110.80715,46.2716
-111.10661,46.35604
-116,48
-111.86,46.87
-112.01488,46.60046
-114.4,47.94
-114.4,47.94
-113.71119,46.63745
-113.71119,46.63745
-113.71119,46.63745
-113.71142,46.53707
-113.71142,46.53707
-113.71142,46.53707
-113.71142,46.53707
-113.71817,48.69664
-112.91999,48.57763
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.67694,48.79612
-113.49982,48.69497
-111.05,45.68
-111.05,45.68
-111.05,45.68
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-111.03855,45.67965
-110.92,45.68
-110.92,45.68
-110.92,45.68
-110.92,45.68
-114.15,48.42
-113.87178,48.6208
-113.87178,48.6208
-113.87178,48.6208
-113.8768,48.6179
-114.24401,48.31301
-114.07261,48.06328
-114.07261,48.06328
-114.07261,48.06328
-114.07261,48.06328
-114.17484,47.98772
-113.97872,48.49996
-113.97872,48.49996
-113.97872,48.49996
-113.97872,48.49996
-113.97872,48.49996
-113.97872,48.49996
-113.97872,48.49996
-113.80706,48.69608
-113.7913,48.65679
-114.66124,48.10523
-114.66124,48.10523
-114.66124,48.10523
-114.66124,48.10523
-108.62746,47.87712
-108.62746,47.87712
-108.62746,47.87712
-108.62746,47.87712
-108.62746,47.87712
-108.62746,47.87712
-108.62746,47.87712
-109.22433,46.70829
-113.44228,45.98103
-113.44228,45.98103
-109.6352,45.1993
-109.6352,45.1993
-109.6352,45.1993
-113.27197,44.81436
-113.45589,45.8677
-116.71571,44.24016
-116.71571,44.24016
-117.01765,46.41655
-115.40649,44.41962
-115.27649,44.42684
-115.27649,44.42684
-116.07256,44.68685
-116.07256,44.68685
-116.09873,44.911
-116.12623,45.12767
-116.12623,45.12767
-115.62761,44.50601
-115.62761,44.50601
-114.4608,42.5629
-116.1375,47.5212
-116.25,47.56
-115.7052,47.4667
-112.07662,42.0927
-108.8215,42.1518
-115,43
-116.7112,46.245
-117.01765,46.41655
-117.93021,45.19228
-117.93021,45.19228
-111.49,43.9
-114.12303,45.27362
-114.12303,45.27362
-114.12303,45.27362
-114.12303,45.27362
-114.12303,45.27362
-114.12303,45.27362
-113.99626,45.44968
-113.99626,45.44968
-113.99626,45.44968
-114.59639,45.29939
-113.9853,45.4821
-113.9853,45.4821
-113.9853,45.4821
-113.9853,45.4821
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-113.92222,45.55548
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-114.32179,44.89933
-116.99,46.73
-116.64988,46.94295
-117.01,46.73
-116.467,46.7687
-116.89372,46.91974
-117.0107,46.8142
-117.0107,46.8142
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.9132,46.7944
-116.99,46.73
-116.99,46.73
-116.99,46.73
-116.99,46.73
-116.99,46.73
-116.99,46.73
-117.00016,46.73238
-116.91071,46.75488
-116.58891,46.98399
-116.58891,46.98399
-116.70831,46.54976
-116.99,46.73
-116.99,46.73
-116.76617,46.74102
-116.76617,46.74102
-116.9991,46.7325
-116.9991,46.7325
-116.9991,46.7325
-116.9991,46.7325
-116.9991,46.7325
-116.78046,47.67768
-116.78046,47.67768
-116.78046,47.67768
-116.5817,47.9652
-116.5817,47.9652
-116.5817,47.9652
-116.5817,47.9652
-116.5817,47.9652
-116.5817,47.9652
-116.75685,47.75879
-116.77719,47.83174
-116.77719,47.83174
-116.77719,47.83174
-116.77719,47.83174
-116.77719,47.83174
-116.6085,47.46546
-116.7635,47.37212
-114.57836,46.63519
-114.57836,46.63519
-114.57836,46.63519
-114.57836,46.63519
-115.8609,45.5966
-116.1183,45.638
-116.1183,45.638
-114.7167,43.5897
-114.7167,43.5897
-116.1214,45.9247
-114.45061,46.22115
-114.45061,46.22115
-115.81919,45.81658
-114.2723,45.06742
-113.9853,45.4821
-113.9853,45.4821
-113.9853,45.4821
-113.9853,45.4821
-114.9397,46.4656
-114.9397,46.4656
-111.3147,44.3908
-111.3703,44.4245
-111.3703,44.4245
-111.3703,44.4245
-111.3703,44.4245
-111.3703,44.4245
-111.3235,44.3518
-111.48294,44.59895
-111.405,44.3766
-111.6214,42.1375
-111.6214,42.1375
-111.6214,42.1375
-111.6214,42.1375
-111.87,42.09
-111.4514,42.3153
-111.87,41.91
-111.87,41.91
-111.87,41.91
-111.87,41.91
-111.87,41.91
-111.87,41.91
-111.7346,42.0988
-115.11165,43.14281
-115.12674,43.80156
-114.72119,44.37824
-115.0531,44.1794
-114.2309,44.5047
-115.027,43.9141
-116.2279,46.8365
-113.08218,42.06058
-116.68736,43.66293
-116.68736,43.66293
-116.68736,43.66293
-116.67687,43.65303
-111.3791,43.4487
-112.03,43.47
-116.57912,48.32762
-116.66465,47.37744
-116.90354,48.49047
-116.84937,48.47964
-116.84937,48.47964
-116.84937,48.47964
-116.84937,48.47964
-116.84937,48.47964
-116.84937,48.47964
-116.68769,48.00379
-116.53523,48.4116
-116.10037,43.76584
-115.44859,44.23443
-115.44859,44.23443
-112.37581,43.20213
-112.36241,43.21123
-116.37622,47.10388
-116.37622,47.10388
-116.37622,47.10388
-116.7635,47.37212
-116.7635,47.37212
-116.7635,47.37212
-116.7635,47.37212
-116.7635,47.37212
-111.31464,42.12215
-111.2969,42.3258
-111.2969,42.3258
-111.505,42.3661
-111.40348,42.52663
-111.4767,42.28798
-111.12679,42.31869
-112.20759,42.64496
-112.20759,42.64496
-112.20759,42.64496
-112.1244,42.42852
-112.1244,42.42852
-112.1244,42.42852
-112.1244,42.42852
-112.1244,42.42852
-112.44553,42.8713
-112.4469,42.91173
-105.17831,38.74665
-106.0624,39.6292
-106.24177,39.85209
-108,38
-108,38
-108,38
-108,38
-108,38
-105,40
-105,40
-105,40
-105,40
-105,40
-106.5511,40.4876
-106.5511,40.4876
-106.5511,40.4876
-106.5511,40.4876
-106.5511,40.4876
-106.86241,39.15997
-106.96754,39.08526
-105.84711,39.14688
-105.84711,39.14688
-108.51731,37.14999
-108.92232,40.488
-108.92232,40.488
-108.92232,40.488
-108.92232,40.488
-106.92643,37.84916
-107.96118,39.24053
-105.49029,40.37377
-105.16387,40.51887
-105.07,40.4
-105.49,40.39
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.08442,40.58526
-105.3714,40.6445
-105.3714,40.6445
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.59777,40.56109
-105.2243,40.6913
-105.2243,40.6913
-105.2243,40.6913
-105.74124,40.71245
-105.74124,40.71245
-105.74124,40.71245
-105.55861,40.2747
-105.89251,40.52081
-106.27605,39.06665
-106.292,39.2508
-108.0389,37.2865
-108.0389,37.2865
-105.2386,39.73248
-105.2386,39.73248
-105.19109,39.65359
-106.6116,40.3841
-106.6116,40.3841
-106.6116,40.3841
-106.0298,40.52734
-106,41
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-106,41
-106.6117,40.3847
-106.28363,40.73164
-106.28363,40.73164
-106.28363,40.73164
-105.20334,37.59305
-106.38252,38.43832
-107.0486,39.103
-107.07754,39.09693
-107.0824,39.0792
-106.4807,40.44014
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.01425,40.08758
-106.38892,40.05887
-106.38892,40.05887
-106.38892,40.05887
-106.38892,40.05887
-105.9822,40.1538
-105.58916,39.90498
-105.58916,39.90498
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.51722,39.84998
-105.57888,39.90804
-105.58916,39.90498
-105.58916,39.90498
-105.58916,39.90498
-105.58916,39.90498
-105.58916,39.90498
-105.58916,39.90498
-107.53118,39.57148
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.89604,38.85808
-104.95942,38.84943
-104.95942,38.84943
-104.95942,38.84943
-104.8645,38.791
-106.3228,39.44304
-106.8281,39.6553
-106.64898,39.85751
-106.64898,39.85751
-106.64898,39.85751
-104.96538,39.43859
-104.96538,39.43859
-104.96538,39.43859
-105.11104,39.43539
-105.11104,39.43539
-105.11104,39.43539
-104.9847,39.73915
-104.9847,39.73915
-104.9847,39.73915
-107.592,38.86832
-107.592,38.86832
-105.68444,39.76137
-105.68444,39.76137
-105.68444,39.76137
-105.68444,39.76137
-105.68444,39.76137
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-105.65055,39.68332
-106.32558,38.49666
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.51083,39.96137
-105.37547,40.00409
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
-105.50054,40.15121
