"decimalLongitude","decimalLatitude"
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.6728,66.7106
-150.32826,67.0525
-150.32826,67.0525
-150.32826,67.0525
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-149.4656,65.81857
-148.2874,65.3463
-148.2874,65.3463
-148.2874,65.3463
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.51469,62.52588
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.2288,61.3871
-145.3575,63.9331
-145.3575,63.9331
-145.3575,63.9331
-145.5381,63.9321
-149.4926,68.5484
-149.4101,63.1504
-149.4101,63.1504
-149.2495,61.5686
-149.2479,61.4868
-149.2479,61.4868
-149.2479,61.4868
-149.2479,61.4868
-149.2479,61.4868
-147.8511,64.8511
-147.8511,64.8511
-147.8511,64.8511
-147.8177,64.8585
-147.8177,64.8585
-147.8177,64.8585
-147.8177,64.8585
-147.8177,64.8585
-148.0774,65.1772
-148.0774,65.1772
-148.0774,65.1772
-148.0774,65.1772
-148.0774,65.1772
-148.0774,65.1772
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-146.8648,64.6401
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.1078,65.2109
-148.0858,64.7467
-148.0858,64.7467
-148.0858,64.7467
-148.0858,64.7467
-147.8546,64.8557
-149.1116,60.9584
-149.1116,60.9584
-149.1116,60.9584
-149.1116,60.9584
-149.882,61.2145
-149.882,61.2145
-134.70224,60.17126
-114.014278,46.848521
-119.645875,49.511592
-124.101551,49.251879
-119.645405,49.512721
-120.508487,49.445924
-104.962233,39.731153
-113.388022,51.035256
-105.023577,40.547503
-105.249865,39.73399
-110.103692,49.666633
-117.155431,46.732644
-105.280975,40.419937
-123.404169,48.445936
-119.276795,50.456317
-115.051816,48.855623
-118.890411,44.099946
-117.43216,47.648092
-113.387987,51.0353
-120.508736,49.445817
-105.085092,40.562237
-105.083471,40.57375
-112.02945,46.59173
-123.415677,48.496694
-117.516325,47.391819
-117.516653,47.391742
-116.146679,44.938274
-105.024852,40.572426
-105.02358,40.547472
-105.083471,40.57375
-128.633771,54.524721
-117.419273,47.723744
-113.388078,51.035236
-107.649537,37.784148
-107.926212,40.107446
-107.020807,38.905577
-107.472017,38.001594
-107.38484,38.021165
-107.472017,38.001594
-107.472017,38.001594
-124.97875,49.676435
-117.095217,47.340375
-114.248569,52.608073
-104.838212,39.636803
-123.901,49.06
-123.647901,48.626677
-109.826524,46.43812
-125.071647,49.747322
-113.905697,49.061811
-123.912,49.13
-123.405725,48.536056
-124.941713,49.676774
-105.085335,40.573722
-123.968504,49.157226
-122.154083,44.796147
-120.281725,48.46996
-123.406463,48.47858
-123.901,49.06
-123.354072,48.407408
-106.053114,39.571244
-114.079044,52.318358
-112.887947,49.670788
-117.551075,47.422433
-112.88793,49.670833
-116.743581,46.740761
-112.887901,49.670774
-112.887901,49.670774
-106.761095,49.75505
-113.262631,51.709
-120.815603,47.479525
-123.055189,48.050986
-112.887925,49.670842
-114.865845,47.603375
-112.887901,49.670774
-117.165,46.724
-117.1645,46.7222
-123.539924,48.456536
-123.539924,48.456536
-123.53975,48.456546
-109.702914,47.032381
-123.721687,48.443161
-123.375907,48.465581
-117.161873,46.72901
-105.086043,40.567936
-123.307004,48.462133
-123.501069,48.53749
-117.017293,46.715186
-116.914024,48.183801
-123.577206,48.426559
-117.040045,47.268765
-117.238425,49.549718
-116.970664,50.206183
-117.659492,49.330872
-106.760995,49.755172
-106.761733,49.754805
-123.556408,48.478533
-109.012992,44.349737
-128.605208,54.099097
-112.8223,49.7373
-122.276481,46.91487
-120.48294,49.613057
-105.366763,40.687118
-149.6144,60.1908
-111.4699,39.3189
-121.30587,46.854112
-109.057,49.4105
-108.82816,49.52235
-106.382,49.31682
-109.492,49.642
-106.382,49.31682
-106.382,49.31682
-109.492,49.642
-106.382,49.31682
-109.49886,49.64678
-106.382,49.31682
-106.382,49.31682
-109.49886,49.64678
-109.49886,49.64678
-106.382,49.31682
-106.382,49.31682
-109.0555,49.4094
-106.8825,49.3198
-109.4973,49.6477
-109.0555,49.4094
-109.0555,49.4094
-105.9895,49.6338
-106.8825,49.3198
-109.4973,49.6477
-109.4973,49.6477
-109.1797,49.2254
-106.8825,49.3198
-106.8825,49.3198
-106.8825,49.3198
-106.8825,49.3198
-109.548,49.6616
-109.1797,49.2254
-109.1797,49.2254
-109.5495,49.6801
-107.9759,50.6573
-108.8289,49.5229
-109.1797,49.2254
-109.1797,49.2254
-107.9759,50.6573
-108.8289,49.5229
-109.1797,49.2254
-109.1797,49.2254
-109.1797,49.2254
-109.1797,49.2254
-109.5495,49.6801
-108.8289,49.5229
-107.9759,50.6573
-109.1797,49.2254
-109.1797,49.2254
-108.8289,49.5229
-109.1797,49.2254
-109.1797,49.2254
-109.1797,49.2254
-109.5495,49.6801
-108.8289,49.5229
-108.8289,49.5229
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.1799,49.2255
-109.4999,49.6631
-109.4973,49.6477
-109.500443,49.64618
-107.7874,50.2864
-107.9759,50.6573
-107.9759,50.6573
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
-109.4973,49.6477
